ID,Standard_Age,Site_Name,variable,Latitude,Longitude,Location,Sampling,Loc_Samp_NO,Loc_Samp_ALL,Earliest_Year,Most_Recent_Year,Early_Age,Late_Age,Time_Unit,Country,Title,Authors,DOI,file_dir
135.0,"['Meghalayan', 'Northgrippian']", Natural Bridge Caverns ,"['##"" in columns one and two.', '## depth_mm\tdepth, , , mm, , , , ,N', '## age_calBP\tage, , , calendar years before present 1950 AD, , , , ,N', '## d18OcarbPDB\tdelta18O, calcium carbonate (speleothem powder), 0.06, per mil PDB, ,speleothem, , raw,N ', '## d13CcarbPDB\tdelta13C, calcium carbonate (speleothem powder), 0.03, per mil PDB, ,speleothem, , raw,N ']",29.69,-98.34,64,128,1,1,6736.0,19.0,0.006736,1.9e-05, Cal Year BP, United States Of America," An integration of existing paleoclimate data and modeling with a new, high-resolution speleothem record"," Corinne I. Wong, Jay L. Banner, MaryLynn Musgrove", 10.1016/j.quascirev.2015.06.023,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\northamerica\usa\texas\naturalbridge2015.txt
136.0,['Upper'], Williamson County karst voids,"['##"" in columns one and two.', '## Sample\tsample identification,,,,,Speleothems,,,C,micromilled subsample ID; integer index', '## Depth\tDepth,,,millimeter,,Speleothems,,,N,Depth increases from stalactite tip toward cave ceiling ', '## d13C\tdelta 13C,calcium carbonate,,per mil VPDB,,Speleothems,,isotope ratio mass spectrometry,N,Kiel IV/MAT 253', '## d18O\tdelta 18O,calcium carbonate,,per mil VPDB,,Speleothems,,isotope ratio mass spectrometry,N,Kiel IV/MAT 253', '## 2.5_q\tage,,percentile,calendar year before present,,Speleothems,,,N,2.5% age model quantile; N = 1000 Monte Carlo splines fit; Bchron; ""before present"" anchored to year other than 1950 CE', '## 10.0_q\tage,,percentile,calendar year before present,,Speleothems,,,N,10% age model quantile; N = 1000 Monte Carlo splines fit; Bchron', '## 50.0_q\tage,,,calendar year before present,,Speleothems,,,N,50% age model quantile; N = 1000 Monte Carlo splines fit; Bchron; median age model plotted in Main Text', '## 90.0_q\tage,,percentile,calendar year before present,,Speleothems,,,N,90% age model quantile; N = 1000 Monte Carlo splines fit; Bchron', '## 97.5_q\tage,,percentile,calendar year before present,,Speleothems,,,N,97.5% age model quantile; N = 1000 Monte Carlo splines fit; Bchron']",30.5,-97.75,65,129,1,1,50173.0,30999.0,0.050173,0.030999, Cal Year BP, United States Of America, Abrupt Southern Great Plains thunderstorm shifts linked to glacial climate variability," Christopher R. Maupin, E. Brendan Roark, Kaustubh Thirumalai, Chuan-Chou Shen, Courtney Schumacher, Stephen Van Kampen-Lewis, Audrey L. Housson, C. Lorraine McChesney, Oru? Baykara, Tsai-Luen Yu, Kemble White IV, Judson W. Partin  ",10.1038/s41561-021-00729-w,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\northamerica\usa\texas\williamson2021iso.txt
137.0,"['Meghalayan', 'Northgrippian']",UnknownPlace,[],37.8,80.3,66,130,1,2,7000.0,0.0,0.007,0.0, Cal Year BP,CHN,"Solar forcing of Holocene droughts in a stalagmite record 
from West Virginia in east-central North America. ","Springer, G.S., H.D. Rowe, B. Hardt, R.L. Edwards, and H. Cheng",10.1029/2008GL034971.,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\northamerica\usa\westvirginia\buckeye-creek2008.txt
138.0,"['Meghalayan', 'Northgrippian']",Buckeye Creek Cave,[],37.8,80.3,66,131,2,2,7000.0,0.0,0.007,0.0, Cal Year BP,CHN,"The seasonality of east central North American precipitation based on 
three coeval Holocene speleothems from southern West Virginia. ","Hardt, B., H.D. Rowe, G.S. Springer, H. Cheng, and R.L. Edwards",10.1016/j.epsl.2010.04.002 ,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\northamerica\usa\westvirginia\buckeye-creek2010.txt
139.0,['Meghalayan'],Crystal Cave Wisconsin stalagmite 1 (CC-A),[],44.49,92.15,67,132,1,1,2900.0,0.0,0.0029,0.0, Cal Year BP,CHN,"Speleothem evidence for Holocene fluctuations of the 
prairie-forest ecotone, north-central USA. ","Denniston, R.F., L.A. Gonz, R.G. Baker, 
Y. Asmerom, M.K. Reagan, R.L. Edwards, and C. Alexander.",Unknown_DOI,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\northamerica\usa\wisconsin\crystal_cave.txt
141.0,['Meghalayan'],UnknownPlace,[],58.09,4.59,68,134,1,1,3600.0,0.0,0.0036,0.0, Cal Year BP,Not_A_Country,A Three Thousand Year Record of North Atlantic Climate. ,"Proctor, C.J., A. Baker, and W.L. Barnes","10.1126/science.1166349
",C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\scotland\assynt96.txt
143.0,['Meghalayan'], Pau d'Alho Cave ,"['##"" in columns one and two.', '## age_AD\tage, , , AD, , , , ,N', '## d18OcarbVPDB\tdelta18O, calcium carbonate, 0.1, per mil PDB, ,speleothem, , ,N ']",-15.2055,-56.8113,69,135,1,1,492.0,1860.0,0.001458,9e-05, AD, Brazil, Centennial-scale solar forcing of the South American Monsoon System recorded in stalagmites," Valdir F. Novello, Mathias Vuille, Francisco W. Cruz, Nicolas M. Strikis, Marcos Saito de Paula, R. Lawrence Edwards, Hai Cheng, Ivo Karmann, Plinio F. Jaqueto, Ricardo I.F. Trindade, Gelvam A. Hartmann and Jean S. Moquet", 10.1038/srep24762,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\alho2016.txt
144.0,['Upper'], Toca da Barriguda (TBR),"['##"" in columns one and two.', '## age_calBP\tage, , , calendar years before present, , , , ,N, hiatus 38379-39105 yrBP', '## age_calBPerr\tage error, , 2 sigma +/-, calendar years before present, , , , ,N,', '## d18OcarbVPDB\tdelta18O, calcium carbonate, , per mil VPDB, ,speleothems,,isotope ratio mass spectrometry,N,']",-10.1602,-40.8605,70,136,1,5,39588.0,39066.0,0.039588,0.039066, Cal Year BP, Brazil, Three-phased Heinrich Stadial 4 recorded in NE Brazil stalagmites," Kathleen A. Wendt, Anamaria D. H?uselmann, Dominik Fleitmann, Akemi E. Berry, Xianfeng Wang, Augusto S. Auler, Hai Cheng, R. Lawrence Edwards",10.1016/j.epsl.2018.12.025 ,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\barriguda2019tbr14d18o.txt
145.0,['Upper'], Toca da BoaVista (TBV),"['##"" in columns one and two.', '## age_calBP\tage, , , calendar years before present, , , , ,N, hiatus 38379-39105 yrBP', '## age_calBPerr\tage error, , 2 sigma +/-, calendar years before present, , , , ,N,', '## d18OcarbVPDB\tdelta18O, calcium carbonate, , per mil VPDB, ,speleothems,,isotope ratio mass spectrometry,N,']",-10.1602,-40.8605,70,137,2,5,40058.0,38379.0,0.040058,0.038379, Cal Year BP, Brazil, Three-phased Heinrich Stadial 4 recorded in NE Brazil stalagmites," Kathleen A. Wendt, Anamaria D. H?uselmann, Dominik Fleitmann, Akemi E. Berry, Xianfeng Wang, Augusto S. Auler, Hai Cheng, R. Lawrence Edwards",10.1016/j.epsl.2018.12.025 ,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\boavista2019tbv40d18o.txt
146.0,['Upper'], Toca da BoaVista (TBV),"['##"" in columns one and two.', '## age_calBP\tage, , , calendar years before present, , , , ,N, hiatus 38379-39105 yrBP', '## age_calBPerr\tage error, , 2 sigma +/-, calendar years before present, , , , ,N,', '## d18OcarbVPDB\tdelta18O, calcium carbonate, , per mil VPDB, ,speleothems,,isotope ratio mass spectrometry,N,']",-10.1602,-40.8605,70,138,3,5,39668.0,39115.0,0.039668,0.039115, Cal Year BP, Brazil, Three-phased Heinrich Stadial 4 recorded in NE Brazil stalagmites," Kathleen A. Wendt, Anamaria D. H?uselmann, Dominik Fleitmann, Akemi E. Berry, Xianfeng Wang, Augusto S. Auler, Hai Cheng, R. Lawrence Edwards",10.1016/j.epsl.2018.12.025 ,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\boavista2019tbv63d18o.txt
147.0,['Upper'], Toca da BoaVista (TBV),"['##"" in columns one and two.', '## depth_mm\tdepth, , , millimeter,, speleothems,,,N,', '## age\tage, , , calendar year before present,, speleothems,,,N,', '## Sr/Ca\tstrontium/calcium, calcium carbonate, , dimensionless,,speleothems,,laser-induced breakdown spectroscopy,N,', '## Ba/Ca\tbarium/calcium, calcium carbonate, , dimensionless,,speleothems,,laser-induced breakdown spectroscopy,N,']",-10.1602,-40.8605,70,139,4,5,12227.0,11757.0,0.012227,0.011757, Cal Year BP, Brazil, Gradual South-North climate transition in the Atlantic realm within the Younger Dryas," Haiwei Zhang, Hai Cheng, Christoph Sp?tl, Xu Zhang, Francisco W. Cruz, Ashish Sinha, Augusto S. Auler, Nicolás M. Stríkis, Xianfeng Wang, Gayatri Kathayat, Xianglei Li, Hanying Li, Carlos Pérez-Mejías, Yanjun Cai, Youfeng Ning, R. Lawrence Edwards",Unknown_DOI,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\boavista2021elem.txt
148.0,['Upper'], Toca da BoaVista (TBV),"['##"" in columns one and two.', '## depth_mm\tdepth, , , millimeter, , speleothems, , ,N,', '## age\tage, , , calendar year before present, , speleothems, , ,N,', '## d13C\tdelta 13C, calcium carbonate, , per mil VPDB, ,speleothems,,isotope ratio mass spectrometry,N,', '## d13Ccorr\tdelta 13C, calcium carbonate, , per mil VPDB, ,speleothems,corrected,isotope ratio mass spectrometry,N,values in aragonite section corrected to calcite values by -1.1 per mil offset', '## d18O\tdelta 18O, calcium carbonate, , per mil VPDB, ,speleothems,,isotope ratio mass spectrometry,N,', '## d18Ocorr\tdelta 18O, calcium carbonate, , per mil VPDB, ,speleothems,corrected,isotope ratio mass spectrometry,N,values in aragonite section corrected to calcite values by -0.8 per mil offset']",-10.1602,-40.8605,70,140,5,5,12500.0,11746.0,0.0125,0.011746, Cal Year BP, Brazil, Gradual South-North climate transition in the Atlantic realm within the Younger Dryas," Haiwei Zhang, Hai Cheng, Christoph Sp?tl, Xu Zhang, Francisco W. Cruz, Ashish Sinha, Augusto S. Auler, Nicolás M. Stríkis, Xianfeng Wang, Gayatri Kathayat, Xianglei Li, Hanying Li, Carlos Pérez-Mejías, Yanjun Cai, Youfeng Ning, R. Lawrence Edwards",Unknown_DOI,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\boavista2021iso.txt
149.0,['Meghalayan'],Botuver Cave,[],27.13,40.09,71,141,1,1,116.0,0.0,1.16e-07,0.0, cal kyr BP,SAU,"Insolation-driven changes in atmospheric circulation over the past
116,000 years in subtropical Brazil. ","Cruz, F.W., Jr., S.J. Burns, I. Karmann, W.D. Sharp, M. Vuille, 
A.O. Cardoso, J.A. Ferrari, P.L. Silva Dias, and O. Viana Jr.",Unknown_DOI,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\botuvera2005.txt
150.0,['Meghalayan'],Botuver Cave,[],27.3,49.9,72,142,1,1,90.0,0.0,9e-08,0.0, cal kyr BP,Not_A_Country,"Millennial-scale precipitation changes in southern Brazil 
over the past 90,000 years. ","Wang, X., A.S. Auler, R.L. Edwards, H. Cheng, E. Ito, 
Y. Wang, X. Kong, and M. Solheid.","10.1029/2007GL031149.
",C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\botuvera2007.txt
151.0,['Meghalayan'], Curupira Cave ,"['##"" in columns one and two.', '## age_AD\tage, , , AD, , , , ,N', '## d18OcarbVPDB\tdelta18O, calcium carbonate, 0.1, per mil PDB, ,speleothem, , ,N ']",-15.2003,-56.7839,73,143,1,1,1795.0,1971.0,0.000155,0.0, AD, Brazil, Centennial-scale solar forcing of the South American Monsoon System recorded in stalagmites," Valdir F. Novello, Mathias Vuille, Francisco W. Cruz, Nicolas M. Strikis, Marcos Saito de Paula, R. Lawrence Edwards, Hai Cheng, Ivo Karmann, Plinio F. Jaqueto, Ricardo I.F. Trindade, Gelvam A. Hartmann and Jean S. Moquet", 10.1038/srep24762,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\curupira2016.txt
152.0,['Meghalayan'], Diva de Maura Cave,[],-12.3667,-41.5667,74,144,1,1,-815.0,1911.0,0.002765,3.9e-05, AD, Brazil, Multidecadal climate variability in Brazil's Nordeste during the last 3000 years based on speleothem isotope records," Valdir F. Novello, Francisco W. Cruz, Ivo Karmann, Stephen J. Burns, Nicol??s M. Str?-kis, Mathias Vuille, Hai Cheng, R. Lawrence Edwards, Roberto V. Santos, Everton Frigo, and Eline A.S. Barreto", 10.1029/2012GL053936,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\diva2012.txt
153.0,"['Northgrippian', 'Greenlandian']",  Lapa Grande Cave,"['## age_calkaBP\tage,,,calendar kiloyear before present,,speleothems,,,N,', '## d18OcarbVPDB\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothems,raw,isotope ratio mass spectrometry,N,']",-14.4227,-44.3656,75,145,1,3,10200.0,6210.0,0.0102,0.00621, Cal Year BP,BRA, Abrupt variations in South American monsoon rainfall during the Holocene based on a speleothem record from central-eastern Brazil," Strikis, N.M., F.W. Cruz, H. Cheng, I. Karmann, R.L. Edwards, M. Vuille, X. Wang, M.S. de Paula, V.F. Novello, and A.S. Auler", 10.1130/G32098.1,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\lapagrande2011lg11-noaa.txt
154.0,"['Meghalayan', 'Northgrippian']",  Lapa Grande Cave,"['## age_calkaBP\tage,,,calendar kiloyear before present,,speleothems,,,N,', '## d18OcarbVPDB\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothems,raw,isotope ratio mass spectrometry,N,']",-14.4227,-44.3656,75,146,2,3,5870.0,1290.0,0.00587,0.00129, Cal Year BP,BRA, Abrupt variations in South American monsoon rainfall during the Holocene based on a speleothem record from central-eastern Brazil," Strikis, N.M., F.W. Cruz, H. Cheng, I. Karmann, R.L. Edwards, M. Vuille, X. Wang, M.S. de Paula, V.F. Novello, and A.S. Auler", 10.1130/G32098.1,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\lapagrande2011lg3-noaa.txt
155.0,['Upper'], Lapa Grande Cave,"['##"" in columns one and two.', '## SampleID\tSample ID,,,,,,,,C,\t', '## depth_mm\tdepth, , , mm, , , , ,N,', '## age_calkaBP\tage, , , calendar kyears before present, , , , ,N,', '## d18O\tdelta 18O, calcium carbonate, , per mil VPDB, ,speleothems, ,isotope ratio mass spectrometry,N, ']",-14.4227,-44.3656,75,147,3,3,83768.0,40484.0,0.083768,0.040484, Cal Year BP, Brazil , South American monsoon response to iceberg discharge in the North Atlantic," Nicolás M. Stríkis, Francisco W. Cruz, Eline A. S. Barreto, Filipa Naughton, Mathias Vuille, Hai Cheng, Antje H. L. Voelker, Haiwei Zhang, Ivo Karmann, R. Lawrence Edwards, Augusto S. Auler, Roberto Ventura Santos and Hamilton Reis Sales", 10.1073/pnas.1717784115  ,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\lapagrande2018d18o.txt
156.0,['Upper'], Lapa Sem Fim Cave,"['##"" in columns one and two.', '## SampleID\tSample ID,,,,,,,,C,\t', '## depth_mm\tdepth, , , mm, , , , ,N,', '## age_calkaBP\tage, , , calendar kyears before present, , , , ,N,', '## d18O\tdelta 18O, calcium carbonate, , per mil VPDB, ,speleothems, ,isotope ratio mass spectrometry,N, ']",-16.15,-44.6,14,148,2,2,84065.0,12084.0,0.084065,0.012084, Cal Year BP, Brazil, South American monsoon response to iceberg discharge in the North Atlantic," Nicolás M. Stríkis, Francisco W. Cruz, Eline A. S. Barreto, Filipa Naughton, Mathias Vuille, Hai Cheng, Antje H. L. Voelker, Haiwei Zhang, Ivo Karmann, R. Lawrence Edwards, Augusto S. Auler, Roberto Ventura Santos and Hamilton Reis Sales",10.1073/pnas.1717784115  ,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\lapasemfim2018d18o.txt
157.0,['Upper'], Marota Cave,"['##"" in columns one and two.', '## depth_mm\tdepth, , , mm, , , , ,N,', '## age_calkaBP\tage, , , calendar kyears before present, , , , ,N,', '## d18O\tdelta 18O, calcium carbonate, , per mil VPDB, ,speleothems, ,isotope ratio mass spectrometry,N, ']",-12.5833,-41.0333,76,149,1,1,58825.0,39345.0,0.058825,0.039345, Cal Year BP, Brazil , South American monsoon response to iceberg discharge in the North Atlantic," Nicolás M. Stríkis, Francisco W. Cruz, Eline A. S. Barreto, Filipa Naughton, Mathias Vuille, Hai Cheng, Antje H. L. Voelker, Haiwei Zhang, Ivo Karmann, R. Lawrence Edwards, Augusto S. Auler, Roberto Ventura Santos and Hamilton Reis Sales",10.1073/pnas.1717784115 ,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\marota2018d18o.txt
158.0,['Meghalayan'], Mata Virgem Cave,"['##"" in columns one and two.', '## depth_mm\tdepth,,,millimeter,,speleothem,,,N,', '## age_CE\tage,,,year Common Era,,speleothem,,,N,', '## d18O\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothem,,isotope ratio mass spectrometry,N,', '## d18Oerror\tdelta 18O error,calcium carbonate,,per mil VPDB,,speleothem,,isotope ratio mass spectrometry,N,', '## d13C\tdelta 13C,calcium carbonate,,per mil VPDB,,speleothem,,isotope ratio mass spectrometry,N,', '## d13Cerror\tdelta 13C error,calcium carbonate,,per mil VPDB,,speleothem,,isotope ratio mass spectrometry,N,']",-11.624,-47.489,77,150,1,1,919.0,1699.0,0.001031,0.000251, AD, Brazil, Medieval Climate Variability in the eastern Amazon-Cerrado regions and its archeological implications," Vitor Azevedo, Nicolás M. Stríkis, Rudney A. Santos, Jonas Gregorio de Souza, Angela Ampuero, Francisco W. Cruz, Paulo de Oliveira, José Iriarte, Cintia F. Stumpf, Mathias Vuille, Vinícius R. Mendes, Hai Cheng, R. Lawrence Edwards ",10.1038/s41598-019-56852-7 ,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\matavirgem2019iso.txt
159.0,['Upper'], Paix?o Cave,"['##"" in columns one and two.', '## depth_mm\tdepth, , , mm, , , , ,N,', '## age_calkaBP\tage, , , calendar kyears before present, , , , ,N,', '## d18O\tdelta 18O, calcium carbonate, , per mil VPDB, ,speleothems, ,isotope ratio mass spectrometry,N, ']",-12.65,-41.05,78,151,1,1,29744.0,14983.0,0.029744,0.014983, Cal Year BP, Brazil , South American monsoon response to iceberg discharge in the North Atlantic," Nicolás M. Stríkis, Francisco W. Cruz, Eline A. S. Barreto, Filipa Naughton, Mathias Vuille, Hai Cheng, Antje H. L. Voelker, Haiwei Zhang, Ivo Karmann, R. Lawrence Edwards, Augusto S. Auler, Roberto Ventura Santos and Hamilton Reis Sales",10.1073/pnas.1717784115  ,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\paixao2018d18o.txt
160.0,['Meghalayan'], Tamboril Cave,"['##"" in columns one and two.', '## depth_mm\tdepth, , , mm, , , Depth from top , ,N', '## age_calBP\tage, , , calendar years before present, , , , ,N', '## d18OcarbVPDB\tdelta18O, calcium carbonate, , per mil VPDB, ,speleothem, , ,N ', '## d13CcarbVPDB\tdelta13C, calcium carbonate, , per mil VPDB, ,speleothem, , ,N ']",-16.364,-46.904,79,152,1,2,1677.0,-32.0,0.001677,0.0, Cal Year BP, Brazil, Assessing response of local moisture conditions in central Brazil to variability in regional monsoon intensity using speleothem 87Sr/86Sr values," Barbara E. Wortham, Corinne I. Wong, Lucas C.R. Silva, David McGee, Isabel P. Montanez, E. Troy Rasbury, Kari M. Cooper, Warren D. Sharp, Justin J.G. Glessner, Roberto V. Santos", 10.1016/j.epsl.2017.01.034,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\southamerica\brazil\tamboril2017d18o.txt
